text,label
What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient
"I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?",transfer_not_received_by_recipient
"i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.",transfer_not_received_by_recipient
my friend has not got the money I sent last week.,transfer_not_received_by_recipient
Why can't the person I sent the money transfer to see it?,transfer_not_received_by_recipient
The money has not yet been placed in recipients account.,transfer_not_received_by_recipient
I'm getting concerned here.  I sent a friend some money and she isn't seeing it.  What's going on?,transfer_not_received_by_recipient
I completed I transfer the day before yesterday in this country. The transfer still is not complete. I've checked on the account number multiple times to make sure that it is the right one. Can you check to see what's going on with this?,transfer_not_received_by_recipient
"I made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. It shows as done on my  side, and I've double check all account numbers and they are correct. Can you verify that the transaction was actually made?",transfer_not_received_by_recipient
Why hasn't arrived yet a transaction I did to my friend?,transfer_not_received_by_recipient
I'm waiting for my transaction to complete.,transfer_not_received_by_recipient
Why hasn't my friend received the transaction?,transfer_not_received_by_recipient
I transferred money and it hasn't come yet,transfer_not_received_by_recipient
Why hasn't my son received the transfer I sent to him earlier?,transfer_not_received_by_recipient
How long do money transfers take? My friend really needs the money i sent a couple of hours ago but it's not there yet.,transfer_not_received_by_recipient
Why hasn't the money transfer arrived yet?,transfer_not_received_by_recipient
I have not received the completed transaction.,transfer_not_received_by_recipient
how long does it take for a transfer to arrive,transfer_not_received_by_recipient
How come my money hasn't shown up yet?,transfer_not_received_by_recipient
"Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check?",transfer_not_received_by_recipient
Why can't the recepient of my money transaction see it?,transfer_not_received_by_recipient
The recipient doesn't see the money transaction I made,transfer_not_received_by_recipient
How long will my transaction take?,transfer_not_received_by_recipient
How long should it take for a transfer to go through? I have been waiting a while.,transfer_not_received_by_recipient
"i accidentally entered in my retailers information, what should i do next",transfer_not_received_by_recipient
I transferred some cash and it didn't arrive,transfer_not_received_by_recipient
where has my transferred money gone?,transfer_not_received_by_recipient
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?,transfer_not_received_by_recipient
Is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it?,transfer_not_received_by_recipient
I've checked multiple times to make sure the account number listed is the right one after attempting to make a transfer within the country the day before yesterday. The transfer is still not available so can you please find out what is going on?,transfer_not_received_by_recipient
I transferred some money but it hasn't arrived.,transfer_not_received_by_recipient
Why is my transaction taking so long to complete?,transfer_not_received_by_recipient
My transfer isn't in,transfer_not_received_by_recipient
I sent money to my family last Friday but they don't have it.,transfer_not_received_by_recipient
When will I get my money? It's been too long.,transfer_not_received_by_recipient
Why didn't my transfer get to the recipient?,transfer_not_received_by_recipient
I haven't received money from a transfer?,transfer_not_received_by_recipient
"I transferred a payment a couple days ago and it shows done, but it has not been received.  Could you please help me?",transfer_not_received_by_recipient
I payed my rent to my landlord a few days ago and he is saying the it never went though. Everything looks good to me and I even double checked the account number. I don't know what could be causing the confusion. Can you help me please?,transfer_not_received_by_recipient
My transaction has not been received. When are you going to process it?,transfer_not_received_by_recipient
"Hi, I sent my landlord my rent money a few days ago and while everything seems good on my end he says that he never got the money. I double checked the account number and it's correct. Can you help me figure this out?",transfer_not_received_by_recipient
My cash transaction isn't showing on my receipt,transfer_not_received_by_recipient
My transfer hasn't arrived,transfer_not_received_by_recipient
I did a money transaction and dont have a receipt,transfer_not_received_by_recipient
I have a friend who needs money as soon as possibly. If I were to transfer it how long will it take to get to her?,transfer_not_received_by_recipient
Why hasn't my friend's transaction arrive yet?,transfer_not_received_by_recipient
Hi - I have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord's end. The numbers are correct. Can you confirm when that will go through?,transfer_not_received_by_recipient
I sent money to someone but they haven't gotten it yet,transfer_not_received_by_recipient
How long will it take to receive my money from my transfer transaction?,transfer_not_received_by_recipient
My transfer didn't arrive to the recipient,transfer_not_received_by_recipient
Recipient has not received the money,transfer_not_received_by_recipient
The recipient can not locate funds.,transfer_not_received_by_recipient
Why has my transfer not arrived yet?,transfer_not_received_by_recipient
My new landlord is a lier and is trying to rip me off by saying I've not paid my rent when I have paid my rent.  What is going on?  They say the money hasn't got to them but I see it going out of my account.  Can you check that the money went to the right place?,transfer_not_received_by_recipient
I made a transfer to my friend earlier and she hasn't received it yet.  What's the hold up?,transfer_not_received_by_recipient
"|I moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine.  Now I've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",transfer_not_received_by_recipient
Why is the transaction to my friend still pending?,transfer_not_received_by_recipient
"The day before yesterday, I performed a transfer within the country. It still has not completed. Can you check on that? The account number is definitely correct, as I've checked.",transfer_not_received_by_recipient
"I have checked the account information several times to be sure that it is correct, but the in country transfer I did a few days ago still has not appeared! What is the hold up?",transfer_not_received_by_recipient
"I performed a transfer within the country the day before yesterday, but it has not gone through? Can you check on that? The account number is definitely correct, as I've checked.",transfer_not_received_by_recipient
The day before yesterday I transferred funds to another account within the country.  The funds have not yet arrived.  I double and triple checked the account number and it was correct.  Why hasn't the transfer been completed yet?,transfer_not_received_by_recipient
Why doesn't the person I sent money to see that transfer yet?,transfer_not_received_by_recipient
"How long does it take for transfers to be approved?  I sent funds to my girlfriend, and she says that she has not seen any approved funds in her account.",transfer_not_received_by_recipient
How long will it be  before the person I sent money to is able to see it?,transfer_not_received_by_recipient
I'm still awaiting for the completion of the transaction.,transfer_not_received_by_recipient
What is the time for a transfer?,transfer_not_received_by_recipient
I dont see my reciept,transfer_not_received_by_recipient
Why hasn't my transaction been completed?,transfer_not_received_by_recipient
I sent some money and the account hasn't recived the transfer I made.,transfer_not_received_by_recipient
I'm still expecting the transaction to be finished,transfer_not_received_by_recipient
I transferred some money to a friend of mine who urgently needs some money right now. How long will it take to get to her?,transfer_not_received_by_recipient
"I sent a payment, but the person I sent it to says they don't have it",transfer_not_received_by_recipient
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",transfer_not_received_by_recipient
"I need to verify a payment to my new landlord. I transferred the first rent payment a few days ago. While it shows on my side, the landlord is saying he hasn't received it yet. Can you verify that it has processed?",transfer_not_received_by_recipient
"I've been waiting since Friday, where is my money?",transfer_not_received_by_recipient
I sent some money but the intended recipient says it hasn't arrived,transfer_not_received_by_recipient
Could you please help me?  I made my rent payment and have double checked that I sent it to the right account.  The person receiving it says he has not received it but it shows complete on my side.,transfer_not_received_by_recipient
I just did a money transaction but its not showing they received it,transfer_not_received_by_recipient
Why hasn't my transaction arrived to my friend yet?,transfer_not_received_by_recipient
"I just transferred my friend money, but she hasn't received it yet, and it's been a few hours. Can you tell me when to expect it to go through?",transfer_not_received_by_recipient
How long will my most recent transfer take to go through? The recipient needs the money urgently.,transfer_not_received_by_recipient
My recipient hasn't received the money,transfer_not_received_by_recipient
when will my transfer arrive,transfer_not_received_by_recipient
I just sent money but the person I sent it to doesn't see it. What happened?,transfer_not_received_by_recipient
Why hasn't my transaction completed?,transfer_not_received_by_recipient
Why hasn't the transaction I did arrive yet?,transfer_not_received_by_recipient
Why isn't the transfer I made to a friend showing?,transfer_not_received_by_recipient
Why is my friend not getting a transaction arrival yet?,transfer_not_received_by_recipient
How long will a transaction to a friend take?,transfer_not_received_by_recipient
Why hasn't my in country transfer gone through yet? I confirmed the account info a couple days ago but the payment hasn't been posted yet.,transfer_not_received_by_recipient
"I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?",transfer_not_received_by_recipient
How can I the person see my money transaction?,transfer_not_received_by_recipient
I sent a transfer to a friend that needs it urgently. It has already been 2 hours and still hasn't come through to her. How long does it normally take?,transfer_not_received_by_recipient
the money i transferred didnt arrive,transfer_not_received_by_recipient
Why is my transfer taking so long. I thought it was supposed to only take 1 day if I made a transfer to someone. Can you wee what went wrong?,transfer_not_received_by_recipient
"I sent some money to somebody a couple of hours ago, and they still have yet to receive it.  They really need the money, how much longer are they going to have to wait?",transfer_not_received_by_recipient
How long do transfers take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,transfer_not_received_by_recipient
Why is my last cheque deposit taking so long?,balance_not_updated_after_cheque_or_cash_deposit
I am still waiting for a the cash I deposited this morning,balance_not_updated_after_cheque_or_cash_deposit
"I tried using a check to update my balance, but it isn't work? Is something wrong?",balance_not_updated_after_cheque_or_cash_deposit
I deposited cash but it isn't showing up in my account,balance_not_updated_after_cheque_or_cash_deposit
I put some cash into my account but it's not displaying that on my balance.,balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my cash been deposited yet?,balance_not_updated_after_cheque_or_cash_deposit
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",balance_not_updated_after_cheque_or_cash_deposit
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,balance_not_updated_after_cheque_or_cash_deposit
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",balance_not_updated_after_cheque_or_cash_deposit
"The cheque I sent a few days ago has not been deposited yet, what is the hold up?",balance_not_updated_after_cheque_or_cash_deposit
cash and check deposit has not gone thru,balance_not_updated_after_cheque_or_cash_deposit
"my balance has not changed, despite depositing a cheque",balance_not_updated_after_cheque_or_cash_deposit
Why did my cash deposit not show up?,balance_not_updated_after_cheque_or_cash_deposit
Why is my money not in my account. I have already sent it out.,balance_not_updated_after_cheque_or_cash_deposit
I placed a cash deposit in my account but I can't see it yet.,balance_not_updated_after_cheque_or_cash_deposit
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit
Last week I put a cash deposit into my account and it is still isn't there.,balance_not_updated_after_cheque_or_cash_deposit
I checked the app and my balance has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
"I put some money in my account the other day and it's not gone in yet, can you help with this?",balance_not_updated_after_cheque_or_cash_deposit
I did a cash deposit to my account but it doesn't show up,balance_not_updated_after_cheque_or_cash_deposit
I can't see my cash deposit in my account.,balance_not_updated_after_cheque_or_cash_deposit
"I deposited money in the form of a cheque, but my balance has not increased.",balance_not_updated_after_cheque_or_cash_deposit
Where is the cash deposit I made?,balance_not_updated_after_cheque_or_cash_deposit
"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",balance_not_updated_after_cheque_or_cash_deposit
Why is my deposit still pending?,balance_not_updated_after_cheque_or_cash_deposit
I made a cash deposit and the balance wasn't updated.,balance_not_updated_after_cheque_or_cash_deposit
I did a cash deposit to my account but my balance is still the same. What happened?,balance_not_updated_after_cheque_or_cash_deposit
I just deposited cash to my account and can't find it!,balance_not_updated_after_cheque_or_cash_deposit
Online banking is not showing my cheque or cash deposit so the balance is incorrect.,balance_not_updated_after_cheque_or_cash_deposit
i need help. I updated my balance with a check yesterday and Im not seeing it. Can you look at my account to see what went wrong?,balance_not_updated_after_cheque_or_cash_deposit
When will my cheque be processed?,balance_not_updated_after_cheque_or_cash_deposit
What happens if I deposit a cheque accidentally?,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my cheque deposit showing on my account?  I though it would be faster and would like to to look into it and help.,balance_not_updated_after_cheque_or_cash_deposit
When will my deposit from this morning show up?,balance_not_updated_after_cheque_or_cash_deposit
I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there.,balance_not_updated_after_cheque_or_cash_deposit
Where is my missing cheque I deposited?,balance_not_updated_after_cheque_or_cash_deposit
My balance doesn't show my deposit.,balance_not_updated_after_cheque_or_cash_deposit
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?,balance_not_updated_after_cheque_or_cash_deposit
I made a deposit and the balance hasn't been updated.,balance_not_updated_after_cheque_or_cash_deposit
I have yet to receive the cash I added to my account this morning.,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my cash deposit showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit
"I deposited some cash but it hasn't shown up in my account yet, what's going on?",balance_not_updated_after_cheque_or_cash_deposit
I deposited a cheque but the cash hasn't arrived yet,balance_not_updated_after_cheque_or_cash_deposit
I've already sent the money out and still have not received money in my account.,balance_not_updated_after_cheque_or_cash_deposit
I have made a recent check and cash deposit that isn't reflected in my balance.,balance_not_updated_after_cheque_or_cash_deposit
I placed a cheque but the funds aren't there,balance_not_updated_after_cheque_or_cash_deposit
The cheque I sent to you to have deposited a couple days ago has not cleared in my account yet. What is the issue?,balance_not_updated_after_cheque_or_cash_deposit
"the balance has not changed, but I have deposited some money",balance_not_updated_after_cheque_or_cash_deposit
"I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.",balance_not_updated_after_cheque_or_cash_deposit
I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?,balance_not_updated_after_cheque_or_cash_deposit
I've deposited a check but the cash isn't showing that it's there yet.,balance_not_updated_after_cheque_or_cash_deposit
Waiting for the cash I deposited this morning still,balance_not_updated_after_cheque_or_cash_deposit
"I put cash in my account, but I don't see it.",balance_not_updated_after_cheque_or_cash_deposit
Where did the money I deposit go??,balance_not_updated_after_cheque_or_cash_deposit
"I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?",balance_not_updated_after_cheque_or_cash_deposit
I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?,balance_not_updated_after_cheque_or_cash_deposit
Why is the cash not showing in my account for the check I deposited?,balance_not_updated_after_cheque_or_cash_deposit
When will the check I deposited post to my account?,balance_not_updated_after_cheque_or_cash_deposit
How do I see my updated balance after I make a cheque or cash deposit?,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my deposit in my account?,balance_not_updated_after_cheque_or_cash_deposit
Where is my cash deposit in my balance?,balance_not_updated_after_cheque_or_cash_deposit
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!,balance_not_updated_after_cheque_or_cash_deposit
"I deposited cash this morning, but it's not showing up in my account. Can you tell me where's my money?",balance_not_updated_after_cheque_or_cash_deposit
How long does it take for a cheque to post to your account?,balance_not_updated_after_cheque_or_cash_deposit
Why has my account balance not changed after depositing a cheque?,balance_not_updated_after_cheque_or_cash_deposit
Where is the cash I deposited?,balance_not_updated_after_cheque_or_cash_deposit
Why is my balance still the same after a cheque deposit?,balance_not_updated_after_cheque_or_cash_deposit
Why is my check still not showing up on my account? It's been a week already,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my balance updating after depositing cheques and cash.,balance_not_updated_after_cheque_or_cash_deposit
My cash deposit isn't in my account. What happened?,balance_not_updated_after_cheque_or_cash_deposit
I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?,balance_not_updated_after_cheque_or_cash_deposit
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my deposit showing up?,balance_not_updated_after_cheque_or_cash_deposit
My balance was not updated with my checque or cash deposit.,balance_not_updated_after_cheque_or_cash_deposit
"Help! I'm missing money, I deposited a cheque but its not showing on my balance.",balance_not_updated_after_cheque_or_cash_deposit
My cash deposit from a week ago is still not in my account. Can you help me please?,balance_not_updated_after_cheque_or_cash_deposit
I made a deposit but it is not showing up in my balance.,balance_not_updated_after_cheque_or_cash_deposit
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,balance_not_updated_after_cheque_or_cash_deposit
The cheque I deposited isn't showing in my account,balance_not_updated_after_cheque_or_cash_deposit
my check or cash deposit has not shown up,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my cash deposit showing up in my account? I deposited it this morning.,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a cheque, why isn't my balance showing that I did?",balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my cash arrived from a deposited check?,balance_not_updated_after_cheque_or_cash_deposit
"I put money in my account a week ago but its still not there, what is happening?",balance_not_updated_after_cheque_or_cash_deposit
"I made a cash deposit, but it hasn't shown up in my balance yet.",balance_not_updated_after_cheque_or_cash_deposit
"When will I see my cash, since I already deposited my check?",balance_not_updated_after_cheque_or_cash_deposit
"Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",balance_not_updated_after_cheque_or_cash_deposit
I haven't seen the cash yet from the cheque I deposited.,balance_not_updated_after_cheque_or_cash_deposit
I've deposited a check in my account but the cash isn't showing as available.,balance_not_updated_after_cheque_or_cash_deposit
"I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?",balance_not_updated_after_cheque_or_cash_deposit
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,balance_not_updated_after_cheque_or_cash_deposit
Why am I not seeing the check I deposited this morning in my account?,balance_not_updated_after_cheque_or_cash_deposit
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,balance_not_updated_after_cheque_or_cash_deposit
My cash deposit hasn't posted to my account.,balance_not_updated_after_cheque_or_cash_deposit
"I had a cheque deposited, but I don't see my money yet?",balance_not_updated_after_cheque_or_cash_deposit
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
"After I deposited my cash, I still don't see it in my account.",balance_not_updated_after_cheque_or_cash_deposit
I made a cash deposit going to my account but it is not there,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",balance_not_updated_after_cheque_or_cash_deposit
My cheque deposit didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit
I still do not see the cash deposit in my account from last week. Why?,balance_not_updated_after_cheque_or_cash_deposit
When will my cheque process?,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a check, but haven't received the funds for it.",balance_not_updated_after_cheque_or_cash_deposit
After depositing a cheque my balance did not change.,balance_not_updated_after_cheque_or_cash_deposit
Cash has been deposited this morning but it hasn't came through.,balance_not_updated_after_cheque_or_cash_deposit
I deposited a cheque a week ago but have yet to receive the cash.,balance_not_updated_after_cheque_or_cash_deposit
"I put money into my account in the form of a cheque, but my balance did not change.",balance_not_updated_after_cheque_or_cash_deposit
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",balance_not_updated_after_cheque_or_cash_deposit
"My mother deposited a cheque into my account last week, why is it still not showing up?",balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my balance been updated from the check deposit I made?,balance_not_updated_after_cheque_or_cash_deposit
Where is the money I put in the bank?,balance_not_updated_after_cheque_or_cash_deposit
I haven't received the cash from the check I deposited.,balance_not_updated_after_cheque_or_cash_deposit
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.,balance_not_updated_after_cheque_or_cash_deposit
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,balance_not_updated_after_cheque_or_cash_deposit
"Even though I made a cash deposit, I am not seeing it in my account.",balance_not_updated_after_cheque_or_cash_deposit
I put money in my account a week ago but its still not there?? What happened to my money?,balance_not_updated_after_cheque_or_cash_deposit
Why did the cash deposit not show up in my account?,balance_not_updated_after_cheque_or_cash_deposit
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,balance_not_updated_after_cheque_or_cash_deposit
"I deposited cash into my account, why do I not see it?",balance_not_updated_after_cheque_or_cash_deposit
Can you tell me why a cheque deposit isn't showing in my balance?,balance_not_updated_after_cheque_or_cash_deposit
Why is my cash deposit not in my account?,balance_not_updated_after_cheque_or_cash_deposit
Why isn't my money from a check deposit showing?,balance_not_updated_after_cheque_or_cash_deposit
"I put my check in the bank, but I haven't gotten my cash yet?",balance_not_updated_after_cheque_or_cash_deposit
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,balance_not_updated_after_cheque_or_cash_deposit
i used a check check yesterday to balance my account and it isn't showing up?,balance_not_updated_after_cheque_or_cash_deposit
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",balance_not_updated_after_cheque_or_cash_deposit
"My friend deposited $100 into my account, but it is not showing up!",balance_not_updated_after_cheque_or_cash_deposit
The cash deposit I made this morning has not been credited to my account,balance_not_updated_after_cheque_or_cash_deposit
"I did a cash deposit to my account, but I am not seeing it on my statement.",balance_not_updated_after_cheque_or_cash_deposit
I deposited a cheque but I don't see the funds in my account.,balance_not_updated_after_cheque_or_cash_deposit
When will my deposit post to my account?,balance_not_updated_after_cheque_or_cash_deposit
I am still waiting for the cash to be returned from a cheque I deposited!,balance_not_updated_after_cheque_or_cash_deposit
How long does it take to show a deposit I made to my balance?,balance_not_updated_after_cheque_or_cash_deposit
I deposited cash into my account and I'm having trouble seeing it on my account.,balance_not_updated_after_cheque_or_cash_deposit
"I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!",balance_not_updated_after_cheque_or_cash_deposit
How long do cheques take to post to your account?,balance_not_updated_after_cheque_or_cash_deposit
I deposited money but my balance hasn't been updated yet.,balance_not_updated_after_cheque_or_cash_deposit
"I deposited cash this morning, but it is not yet available.",balance_not_updated_after_cheque_or_cash_deposit
I have cash deposit to my account but it is experiencing a problem,balance_not_updated_after_cheque_or_cash_deposit
How long will it take for the cash I deposited this morning to show up?,balance_not_updated_after_cheque_or_cash_deposit
The cast deposit from a week ago still is not in my account. Why?,balance_not_updated_after_cheque_or_cash_deposit
Why is the check I deposited this morning not showing up?,balance_not_updated_after_cheque_or_cash_deposit
How long do deposits take to appear? I've been waiting for more than a week and need the money!,balance_not_updated_after_cheque_or_cash_deposit
When will my deposit be processed?,balance_not_updated_after_cheque_or_cash_deposit
I am still awaiting the money I put into my account this morning.,balance_not_updated_after_cheque_or_cash_deposit
Why am I still not able to see the money I deposited a week ago? This is urgent!!,balance_not_updated_after_cheque_or_cash_deposit
I deposited a check a few days ago and it's still not gone in! Please help me with this,balance_not_updated_after_cheque_or_cash_deposit
I made a check and cash deposit that wasn't credited to my account.,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my cheque processed?,balance_not_updated_after_cheque_or_cash_deposit
I am still currently waiting for the cash that has been deposited into the account this morning.,balance_not_updated_after_cheque_or_cash_deposit
I sent a check into the system but still haven't received the cash yet,balance_not_updated_after_cheque_or_cash_deposit
I recently deposited a cheque and cannot find the cash from it.,balance_not_updated_after_cheque_or_cash_deposit
When will I receive the cash payment from the check I deposited?,balance_not_updated_after_cheque_or_cash_deposit
My cheque is slow to cash,balance_not_updated_after_cheque_or_cash_deposit
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,balance_not_updated_after_cheque_or_cash_deposit
Why haven't I seen the cash from the cheque I deposited yet?,balance_not_updated_after_cheque_or_cash_deposit
My cheque is taking a while,balance_not_updated_after_cheque_or_cash_deposit
I made a cash deposit to my account but i don't see it,balance_not_updated_after_cheque_or_cash_deposit
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.,balance_not_updated_after_cheque_or_cash_deposit
where is my money from this morning,balance_not_updated_after_cheque_or_cash_deposit
Why is it taking so long for my money to appear in my account? I have been waiting a week!,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a cheque, but the balance hasn't changed yet.",balance_not_updated_after_cheque_or_cash_deposit
My account balance has not updated since I deposited a cheque recently.,balance_not_updated_after_cheque_or_cash_deposit
How long does a check take to show up in the account balance?,balance_not_updated_after_cheque_or_cash_deposit
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my account updated?,balance_not_updated_after_cheque_or_cash_deposit
I haven't received the money from the check I deposited.,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a cheque with some money, but the balance hasn't changed.",balance_not_updated_after_cheque_or_cash_deposit
"I deposited a cheque, but my account balance stayed the same.",balance_not_updated_after_cheque_or_cash_deposit
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,balance_not_updated_after_cheque_or_cash_deposit
why hasn't my cash arrived yet from my cheque?!,balance_not_updated_after_cheque_or_cash_deposit
I made a check deposit but the cash hasn't arrived in my account yet.,balance_not_updated_after_cheque_or_cash_deposit
The balance hasn't changed yet after depositing a cheque with some money.,balance_not_updated_after_cheque_or_cash_deposit
What happened to my cash deposit?,balance_not_updated_after_cheque_or_cash_deposit
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",balance_not_updated_after_cheque_or_cash_deposit
"After my checque or cash deposit, my balance didn't update.",balance_not_updated_after_cheque_or_cash_deposit
When will my balance reflect a deposit?,balance_not_updated_after_cheque_or_cash_deposit
I made a cash deposit to my account but it is not there,balance_not_updated_after_cheque_or_cash_deposit
I deposited a cheque and its been days and I still haven't received the cash!!,balance_not_updated_after_cheque_or_cash_deposit
"I deposited some money, but the balance has not changed.",balance_not_updated_after_cheque_or_cash_deposit
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",direct_debit_payment_not_recognised
what is the word?,direct_debit_payment_not_recognised
Please help my find out why there is an odd direct debit in my records.,direct_debit_payment_not_recognised
I am seeing in the App a diret debit that its not mine,direct_debit_payment_not_recognised
There is a direct debit payment that I did not make.,direct_debit_payment_not_recognised
There is a strange charge on my debit statement,direct_debit_payment_not_recognised
There is a Direct Debit that looks suspicious.,direct_debit_payment_not_recognised
Is there a way for you to find out why my account was deducted from a seller when I didn't approve of it?,direct_debit_payment_not_recognised
Why is there a direct debit payment on my statement that I didn't do?,direct_debit_payment_not_recognised
A direct debit payment that I didn't authorise shows up in my app.,direct_debit_payment_not_recognised
My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,direct_debit_payment_not_recognised
i would like to dispute a direct debit payment,direct_debit_payment_not_recognised
Is it possible to dispute a debit payment from a couple of months ago.,direct_debit_payment_not_recognised
A direct debit payment I didn't do shows in my app,direct_debit_payment_not_recognised
I see a direct debit transaction in my history that I did not set up.,direct_debit_payment_not_recognised
A false direct debit payment is showing in my app,direct_debit_payment_not_recognised
I do not understand what this particular direct debit is ?,direct_debit_payment_not_recognised
There was some money taken from my account that I don't remember paying for. Am I able to look up this transaction which was a few weeks ago to see who took out the money? Im not sure I need a refund just want to check to make sure it's legit.,direct_debit_payment_not_recognised
Please tell me what this direct debit in my statement is,direct_debit_payment_not_recognised
what is this charge on my card?,direct_debit_payment_not_recognised
"A few weeks ago, a strange transaction was made on my account by a seller I don't know. I am quite sure I didn't do it and will like for you to check it for me.",direct_debit_payment_not_recognised
Is there a strict timeline regarding disputing transactions made on my account? I just noticed a fraudulent charge on a statement from a couple months ago.,direct_debit_payment_not_recognised
There is a mysterious debit transaction on my statement,direct_debit_payment_not_recognised
what is the matter?,direct_debit_payment_not_recognised
My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to.,direct_debit_payment_not_recognised
I don't recognize the direct debit payment from the app.,direct_debit_payment_not_recognised
I need a refund on a direct debit that shows in the app because I did not make it.,direct_debit_payment_not_recognised
"hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent.",direct_debit_payment_not_recognised
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,direct_debit_payment_not_recognised
